Mes,COD_PROVINCIA_MAT,Biodiesel,Biometano,Butano,Diesel,Eléctrico,Etanol,Gas licuado petróleo,Gas natural comprimido,Gas natural licuado,Gasolina,Hidrógeno,Otros
2023-05,V,1,0,0,1216,177,0,89,6,12,3358,0,0
2023-05,VA,0,0,0,200,26,0,25,1,0,579,0,0
2023-05,VI,0,0,0,200,32,0,16,0,0,416,0,0
2023-05,Z,0,0,0,610,116,0,30,5,3,1551,0,0
2023-05,ZA,0,0,0,81,2,0,6,0,0,94,0,0
2023-06,A,0,0,0,1510,241,0,104,0,0,5949,0,0
2023-06,AB,0,0,0,224,38,0,19,0,0,547,0,0
2023-06,AL,0,0,0,478,20,0,10,0,0,498,0,0
2023-06,AV,0,0,0,41,6,0,0,0,0,102,0,0
2023-06,B,3,0,0,3231,801,0,317,12,4,12356,0,0
2023-06,BA,0,0,0,349,28,0,6,0,0,649,0,0
2023-06,BI,0,0,0,497,83,0,65,6,0,1456,0,0
2023-06,BU,0,0,0,167,39,0,17,6,0,399,0,0
2023-06,C,0,0,0,712,38,0,35,2,0,1047,0,0
2023-06,CA,0,0,0,499,76,0,47,0,0,2080,0,0
2023-06,CC,0,0,0,146,9,0,16,0,0,212,0,0
2023-06,CE,0,0,0,24,1,0,0,0,0,161,0,0
2023-06,CO,0,0,0,629,59,0,17,0,0,1493,0,1
2023-06,CR,0,0,0,180,19,0,19,0,0,305,0,0
2023-06,CS,0,0,0,405,38,0,14,0,0,683,0,0
2023-06,CU,0,0,0,98,6,0,2,0,0,65,0,0
2023-06,GC,0,0,0,611,177,0,77,1,0,4353,0,0
2023-06,GI,0,0,0,461,57,0,29,0,0,1329,0,0
2023-06,GR,0,0,0,568,59,0,8,0,0,1069,0,1
2023-06,GU,0,0,0,111,28,0,0,0,0,308,0,0
2023-06,H,0,0,0,210,29,0,4,0,0,568,0,0
2023-06,HU,0,0,0,185,9,0,12,0,0,235,0,0
2023-06,IB,1,0,0,649,183,0,36,5,0,3392,0,0
2023-06,J,0,0,0,523,35,0,103,0,0,713,0,0
2023-06,L,0,0,0,502,37,0,15,0,0,550,0,0
2023-06,LE,0,0,0,264,13,0,17,0,0,466,0,0
2023-06,LO,0,0,0,189,16,0,9,17,2,247,0,0
2023-06,LU,0,0,0,384,36,0,24,2,0,306,0,0
2023-06,M,6,0,0,18219,4407,0,1114,62,5,38606,0,0
2023-06,MA,0,0,0,1198,184,0,66,1,0,3507,0,0
2023-06,ML,0,0,0,39,5,0,1,0,0,129,0,0
2023-06,MU,1,0,0,1537,61,0,8,0,0,1767,0,0
2023-06,O,0,0,0,580,69,0,42,0,7,1195,0,0
2023-06,OU,0,0,0,226,18,0,9,0,0,283,0,0
2023-06,P,0,0,0,95,7,0,6,0,0,84,0,0
2023-06,PO,0,0,0,510,28,0,28,0,0,1080,0,1
2023-06,S,0,0,0,280,50,0,44,0,0,936,0,1
2023-06,SA,0,0,0,168,23,0,12,6,0,537,0,0
2023-06,SE,0,0,0,1052,124,0,134,0,0,1943,0,0
2023-06,SG,0,0,0,82,39,0,0,0,0,735,1,0
2023-06,SO,0,0,0,68,4,0,5,0,0,72,0,0
2023-06,SS,0,0,0,352,63,0,26,1,0,900,0,0
2023-06,T,0,0,0,347,95,0,49,0,0,1333,0,0
2023-06,TE,0,0,0,70,2,0,1,0,0,124,0,0
2023-06,TF,0,0,0,450,150,0,34,0,1,1879,0,0
2023-06,TO,0,0,0,581,101,0,3,3,0,1021,0,0
2023-06,V,0,0,0,1084,249,0,68,2,3,3145,0,0
2023-06,VA,0,0,0,193,29,0,39,0,0,568,0,0
2023-06,VI,0,0,0,199,28,0,20,0,0,402,0,0
2023-06,Z,0,0,0,608,101,0,20,7,0,1858,0,0
2023-06,ZA,0,0,0,94,6,0,3,1,0,100,0,0
2023-07,A,0,0,0,1785,220,0,104,0,0,4466,0,0
2023-07,AB,0,0,0,220,16,0,9,0,3,460,0,0
2023-07,AL,1,0,0,413,20,0,0,0,0,529,0,0
2023-07,AV,0,0,0,41,6,0,0,0,0,82,0,0
2023-07,B,1,0,0,3262,666,0,272,15,2,11663,0,0
2023-07,BA,0,0,0,338,17,0,7,1,0,615,0,0
2023-07,BI,0,0,0,351,58,0,27,4,0,1153,0,0
2023-07,BU,0,0,0,199,18,0,6,0,0,342,0,0
2023-07,C,0,0,0,571,55,0,19,2,0,885,0,0
2023-07,CA,0,0,0,476,57,0,58,0,0,1889,0,0
2023-07,CC,0,0,0,110,10,0,9,0,0,201,0,0
2023-07,CE,0,0,0,25,1,0,0,0,0,158,0,0
2023-07,CO,0,0,0,579,59,0,19,0,0,1475,0,0
2023-07,CR,0,0,0,197,13,0,16,0,0,275,0,0
2023-07,CS,0,0,0,359,45,0,32,1,2,625,0,0
2023-07,CU,1,0,0,87,4,0,0,0,0,71,0,0
2023-07,GC,0,0,0,645,163,0,67,0,0,4896,0,0
2023-07,GI,0,0,0,374,41,0,31,0,0,1234,0,0
2023-07,GR,0,0,0,623,38,0,13,0,0,1064,0,0
2023-07,GU,1,0,0,85,19,0,1,0,0,306,0,0
2023-07,H,1,0,0,180,27,0,2,0,0,571,0,0
2023-07,HU,0,0,0,179,10,0,4,0,0,231,0,1
2023-07,IB,0,0,0,590,152,0,36,4,0,2673,0,0
2023-07,J,0,0,0,446,29,0,125,0,0,647,0,0
2023-07,L,0,0,0,424,22,0,13,0,0,541,0,0
2023-07,LE,0,0,0,293,19,0,24,0,0,375,0,0
2023-07,LO,0,0,0,186,24,0,6,18,3,263,0,0
2023-07,LU,0,0,0,240,40,0,29,2,0,298,0,0
2023-07,M,0,0,0,14604,3072,0,1463,63,0,27536,3,0
2023-07,MA,0,0,0,1041,136,0,95,2,0,3274,0,0
2023-07,ML,0,0,0,50,1,0,1,0,0,144,0,0
2023-07,MU,0,0,0,1551,52,0,9,3,0,1742,0,0
2023-07,O,0,0,0,494,36,0,34,4,0,960,0,0
2023-07,OU,0,0,0,195,12,0,9,0,0,263,0,0
2023-07,P,0,0,0,72,6,0,7,0,0,74,0,0
2023-07,PO,0,0,0,445,32,0,25,3,0,945,0,1
2023-07,S,0,0,0,236,32,0,20,2,0,833,0,0
2023-07,SA,0,0,0,189,20,0,18,5,0,543,0,0
2023-07,SE,0,0,0,1088,89,0,164,0,0,1996,0,0
2023-07,SG,0,0,0,79,51,0,0,0,0,667,0,0
2023-07,SO,0,0,0,54,4,0,3,0,0,67,0,0
2023-07,SS,0,0,0,305,51,0,17,0,0,632,0,0
2023-07,T,0,0,0,306,63,0,47,0,0,1161,0,0
2023-07,TE,0,0,0,55,6,0,0,0,0,75,0,0
2023-07,TF,1,0,0,429,112,0,47,0,0,1789,0,0
2023-07,TO,0,2,0,635,77,0,4,0,1,901,0,0
2023-07,V,1,0,0,975,177,0,46,3,7,3246,0,0
2023-07,VA,0,0,0,170,32,0,40,0,0,498,0,0
2023-07,VI,0,0,0,146,20,0,20,0,0,399,0,0
2023-07,Z,0,0,0,537,74,0,34,34,0,1254,0,0
2023-07,ZA,0,0,0,77,0,0,4,0,0,94,0,0
2023-08,A,0,0,0,1101,97,0,73,1,0,3133,0,0
2023-08,AB,1,0,0,184,17,0,8,0,2,303,0,0
2023-08,AL,0,0,0,397,10,0,1,0,0,408,0,0
2023-08,AV,0,0,0,29,4,0,0,0,0,80,0,0
2023-08,B,0,0,0,2035,421,0,196,6,5,7362,0,0
2023-08,BA,0,0,0,227,20,0,4,0,1,569,0,0
2023-08,BI,0,0,0,320,57,0,32,4,0,867,0,0
2023-08,BU,0,0,0,182,16,0,15,0,0,300,0,0
2023-08,C,0,0,0,611,69,0,19,6,0,802,0,0
2023-08,CA,0,0,0,409,44,0,34,0,0,1766,0,0
2023-08,CC,0,0,0,111,2,0,11,0,0,138,0,0
2023-08,CE,0,0,0,11,3,0,0,0,0,140,0,0
2023-08,CO,0,0,0,481,81,0,11,0,0,1172,0,0
2023-08,CR,0,0,0,121,5,0,17,0,0,235,0,0
2023-08,CS,0,0,0,299,32,0,10,1,0,430,0,0
2023-08,CU,0,0,0,92,3,0,2,1,0,41,0,0
2023-08,GC,0,0,0,548,117,0,71,0,0,3763,0,0
2023-08,GI,0,0,0,339,48,0,37,1,0,1087,0,0
2023-08,GR,0,0,0,485,46,0,5,1,0,888,0,0
2023-08,GU,0,0,0,81,14,0,0,0,1,247,0,0
2023-08,H,0,0,0,105,18,0,3,0,0,483,0,0
2023-08,HU,0,0,0,151,6,0,1,0,0,157,0,0
2023-08,IB,0,0,0,466,117,0,49,1,0,2132,0,0
2023-08,J,0,0,0,374,29,0,97,0,1,510,0,0
2023-08,L,0,0,0,355,29,0,16,0,0,432,0,0
2023-08,LE,0,0,0,190,11,0,10,0,0,405,0,0
2023-08,LO,1,0,0,147,11,0,4,29,3,251,0,0
2023-08,LU,0,0,0,205,16,0,14,0,0,268,0,0
2023-08,M,0,0,0,9834,3386,0,634,44,0,14439,0,0
2023-08,MA,3,0,0,881,114,0,51,2,0,2714,0,0
2023-08,ML,0,0,0,57,6,0,0,0,0,145,0,0
2023-08,MU,0,0,0,1417,46,0,5,0,0,1395,0,0
2023-08,O,0,0,0,387,47,0,34,2,0,1277,0,0
2023-08,OU,0,0,0,185,11,0,3,0,0,202,0,0
2023-08,P,0,0,0,66,3,0,2,0,0,89,0,0
2023-08,PO,0,0,0,424,30,0,19,1,0,860,0,0
2023-08,S,0,0,0,239,38,0,7,0,0,812,0,0
2023-08,SA,0,0,0,157,14,0,7,1,0,434,0,0
2023-08,SE,0,0,0,796,50,0,76,5,0,1415,0,0
2023-08,SG,0,0,0,85,28,0,1,0,0,390,0,0
2023-08,SO,0,0,0,43,1,0,2,0,0,42,0,0
2023-08,SS,0,0,0,263,36,0,21,0,3,570,0,0
2023-08,T,0,0,0,288,54,0,36,0,0,1045,0,0
2023-08,TE,0,0,0,67,3,0,1,0,0,86,0,0
2023-08,TF,0,0,0,383,91,0,67,0,0,1455,0,0
2023-08,TO,1,0,0,457,49,0,7,1,0,546,0,0
2023-08,V,0,0,0,804,132,0,64,8,9,2289,0,0
2023-08,VA,0,0,0,175,25,0,21,0,0,442,0,0
2023-08,VI,0,0,0,136,17,0,10,0,0,279,0,0
2023-08,Z,0,0,0,436,87,0,21,38,0,1072,0,0
2023-08,ZA,0,0,0,82,1,0,8,0,0,95,0,0
2023-09,A,0,0,0,1354,283,0,88,0,0,3659,0,0
2023-09,AB,0,0,0,148,20,0,7,0,0,291,0,0
2023-09,AL,0,0,0,434,11,0,0,0,0,450,0,0
2023-09,AV,0,0,0,22,2,0,1,0,0,76,0,0
2023-09,B,0,0,0,2415,509,0,145,5,2,9069,0,0
2023-09,BA,0,0,0,365,9,0,3,1,0,486,0,0
2023-09,BI,0,0,0,382,74,0,26,1,0,1148,0,0
2023-09,BU,0,0,0,154,23,0,10,0,0,336,0,0
2023-09,C,0,0,0,684,57,0,26,1,0,734,0,0
2023-09,CA,0,0,0,451,42,0,44,0,0,1650,0,0
2023-09,CC,0,0,0,98,9,0,9,0,0,166,0,0
2023-09,CE,0,0,0,24,3,0,0,0,0,158,0,0
2023-09,CO,0,0,0,516,81,0,14,1,0,1214,0,0
2023-09,CR,0,0,0,141,7,0,12,10,0,220,0,0
2023-09,CS,0,0,0,303,37,0,13,0,0,511,0,0
2023-09,CU,0,0,0,96,3,0,0,1,0,47,0,0
2023-09,GC,0,0,0,521,156,0,52,0,0,2925,0,0
2023-09,GI,0,0,0,290,40,0,18,0,0,1007,0,0
2023-09,GR,0,0,0,522,42,0,4,0,0,1048,0,0
2023-09,GU,0,0,0,61,12,0,0,1,0,204,0,0
2023-09,H,0,0,0,152,20,0,0,0,0,463,0,0
2023-09,HU,0,0,0,160,7,0,4,0,0,217,0,0
2023-09,IB,0,0,0,361,120,0,16,0,0,2064,0,1
2023-09,J,0,0,0,438,30,0,64,2,0,578,0,0
2023-09,L,0,0,0,302,23,0,3,1,0,400,0,0
2023-09,LE,0,0,0,186,15,0,14,0,0,344,0,0
2023-09,LO,0,0,0,112,19,0,6,6,1,203,0,0
2023-09,LU,0,0,0,321,10,0,13,0,0,250,0,0
2023-09,M,0,0,0,12358,3136,0,814,59,1,20096,2,0
2023-09,MA,0,0,0,939,107,1,58,1,0,2709,0,0
2023-09,ML,0,0,0,42,2,0,0,0,0,131,0,0
2023-09,MU,0,0,0,1186,56,0,2,0,0,1612,0,0
2023-09,O,0,0,0,498,60,0,27,0,1,894,0,0
2023-09,OU,0,0,0,164,8,0,3,0,0,201,0,0
2023-09,P,0,0,0,68,3,0,3,0,0,94,0,0
2023-09,PO,0,0,0,401,29,0,22,4,0,692,0,0
2023-09,S,0,0,0,235,41,0,19,0,0,838,0,0
2023-09,SA,0,0,0,157,27,0,7,0,0,385,0,0
2023-09,SE,0,0,0,699,87,0,86,0,0,1551,0,0
2023-09,SG,0,0,0,88,51,0,0,0,0,619,0,0
2023-09,SO,0,0,0,36,1,0,3,0,0,54,0,0
2023-09,SS,0,0,0,272,60,0,7,0,0,645,0,0
2023-09,T,0,0,0,305,40,0,32,2,0,964,0,0
2023-09,TE,0,0,0,56,1,0,1,0,0,77,0,0
2023-09,TF,0,0,0,380,93,0,66,1,0,1533,0,0
2023-09,TO,0,0,0,516,70,0,5,12,0,644,0,0
2023-09,V,0,0,0,779,171,0,85,5,3,2859,0,1
2023-09,VA,0,0,0,184,14,0,23,0,1,454,0,0
2023-09,VI,0,0,0,121,29,0,10,0,0,363,0,0
2023-09,Z,0,0,0,576,72,0,21,9,0,1336,0,0
2023-09,ZA,0,0,0,70,2,0,8,0,0,76,0,0
2023-10,A,0,0,0,1441,265,0,130,0,0,3979,0,0
2023-10,AB,0,0,0,245,43,0,13,0,0,413,0,0
2023-10,AL,0,0,0,834,27,0,0,0,0,527,0,0
2023-10,AV,0,0,0,34,5,0,1,0,0,98,0,0
2023-10,B,0,0,0,3330,1094,0,416,10,8,12302,0,0
2023-10,BA,0,0,0,412,36,0,12,0,0,705,0,0
2023-10,BI,0,0,0,482,83,0,77,1,0,1292,0,0
2023-10,BU,0,0,0,229,35,0,18,0,0,369,0,0
2023-10,C,0,0,0,671,73,0,16,5,0,932,0,0
2023-10,CA,0,0,0,532,63,0,72,0,0,1878,0,0
2023-10,CC,0,0,0,117,4,0,10,0,0,226,0,0
2023-10,CE,0,0,0,26,10,0,1,0,0,151,0,0
2023-10,CO,0,0,0,714,111,0,20,1,0,1606,0,0
2023-10,CR,0,0,0,198,18,0,22,3,0,317,0,1
2023-10,CS,0,0,0,317,57,0,51,0,0,595,0,0
2023-10,CU,0,0,0,153,4,0,0,0,0,70,0,0
2023-10,GC,0,0,0,655,242,0,105,0,0,4463,0,0
2023-10,GI,1,0,0,397,101,0,65,1,0,1258,0,0
2023-10,GR,0,0,0,580,71,0,9,0,0,1085,0,0
2023-10,GU,1,0,0,121,32,0,0,0,0,379,0,0
2023-10,H,0,0,0,210,37,0,0,1,0,743,0,0
2023-10,HU,0,0,0,202,21,0,14,0,0,229,0,0
2023-10,IB,0,0,0,420,174,0,57,1,0,2206,0,0
2023-10,J,1,0,0,552,45,0,107,0,0,604,0,0
2023-10,L,0,0,0,421,48,0,29,1,0,521,0,0
2023-10,LE,0,0,0,204,24,0,18,0,0,462,0,0
2023-10,LO,0,0,0,145,20,0,19,7,0,322,0,0
2023-10,LU,0,0,0,348,30,0,25,1,0,319,0,0
2023-10,M,0,0,0,14878,3927,0,938,67,0,23787,2,1
2023-10,MA,0,0,0,1143,210,0,88,0,0,3252,0,0
2023-10,ML,0,0,0,42,10,0,0,0,0,157,0,0
2023-10,MU,0,0,0,1532,81,0,5,1,0,1810,0,0
2023-10,O,0,0,0,631,46,0,50,0,0,990,0,0
2023-10,OU,0,0,0,221,20,0,15,0,0,223,0,0
2023-10,P,0,0,0,89,7,0,9,0,0,111,0,0
2023-10,PO,0,0,0,409,61,0,40,2,0,838,0,1
2023-10,S,0,0,0,372,63,0,46,0,0,958,0,0
2023-10,SA,0,0,0,164,37,0,22,0,0,577,0,0
2023-10,SE,0,0,0,1229,101,0,141,0,0,2116,0,0
2023-10,SG,0,0,0,107,54,0,1,0,0,695,0,0
2023-10,SO,0,0,0,63,2,0,8,1,0,54,0,0
2023-10,SS,0,0,0,374,73,0,43,0,1,775,0,0
2023-10,T,0,0,0,319,71,0,64,0,0,1360,0,1
2023-10,TE,0,0,0,71,2,0,8,0,0,102,0,0
2023-10,TF,0,0,0,403,150,0,66,0,0,1793,0,0
2023-10,TO,0,0,0,676,183,0,12,1,0,825,0,0
2023-10,V,0,0,0,1103,227,0,80,0,0,3555,0,0
2023-10,VA,0,0,0,203,36,0,24,0,0,533,0,0
2023-10,VI,0,0,0,150,19,0,17,0,0,421,0,0
2023-10,Z,0,0,0,633,124,0,51,22,3,1596,0,0
2023-10,ZA,0,0,0,98,6,0,6,0,0,106,0,0
2023-11,A,0,0,0,1402,172,1,152,0,0,3594,0,0
2023-11,AB,0,0,0,232,16,0,15,0,0,343,0,0
2023-11,AL,0,0,0,526,10,0,0,0,0,410,0,1
2023-11,AV,0,0,0,37,6,0,1,0,0,70,0,0
2023-11,B,0,0,0,3437,928,0,420,14,5,10252,0,0
2023-11,BA,0,0,0,380,66,0,19,1,0,539,0,0
2023-11,BI,0,0,0,545,75,0,35,3,0,1084,0,0
2023-11,BU,0,0,0,254,38,0,17,0,0,300,0,0
2023-11,C,0,0,0,609,62,0,15,6,0,750,0,0
2023-11,CA,0,0,0,481,57,0,78,0,0,1706,0,0
2023-11,CC,0,0,0,120,10,0,18,0,0,160,0,0
2023-11,CE,0,0,0,14,1,0,0,0,0,124,0,0
2023-11,CO,0,0,0,607,116,0,17,1,0,1255,0,0
2023-11,CR,0,0,0,178,22,0,23,1,0,313,0,0
2023-11,CS,0,0,0,313,23,0,35,0,0,492,0,0
2023-11,CU,0,0,0,95,3,0,1,0,0,41,0,0
2023-11,GC,0,0,0,626,187,0,71,0,0,3964,0,0
2023-11,GI,0,0,0,407,45,0,65,2,0,1180,0,0
2023-11,GR,0,0,0,582,35,0,1,0,0,897,0,0
2023-11,GU,0,0,0,117,20,0,0,1,0,300,0,0
2023-11,H,0,1,0,174,19,0,2,0,0,580,0,0
2023-11,HU,0,0,0,153,25,0,16,0,0,194,0,0
2023-11,IB,0,0,0,455,131,0,63,1,0,1842,0,0
2023-11,J,0,0,0,436,41,0,121,0,0,561,0,0
2023-11,L,0,0,0,340,21,0,31,0,0,464,0,0
2023-11,LE,0,0,0,240,11,0,19,0,0,369,0,0
2023-11,LO,0,0,0,168,10,0,11,8,2,219,0,0
2023-11,LU,0,0,0,276,30,0,52,0,0,303,0,0
2023-11,M,0,0,0,13695,4342,0,896,63,0,21950,0,0
2023-11,MA,0,0,0,1018,175,0,86,1,0,2689,0,0
2023-11,ML,0,0,0,32,2,0,0,0,0,124,0,0
2023-11,MU,0,0,0,1454,64,0,5,0,0,1617,0,0
2023-11,O,0,0,0,484,28,0,60,1,1,763,0,0
2023-11,OU,0,0,0,176,4,0,7,0,0,194,0,0
2023-11,P,0,0,0,104,10,0,8,0,0,83,0,0
2023-11,PO,0,0,0,366,35,0,28,7,0,675,0,0
2023-11,S,0,0,0,309,62,0,46,0,0,826,0,0
2023-11,SA,0,0,0,144,17,0,33,0,0,477,0,0
2023-11,SE,0,0,0,993,78,0,160,0,0,1949,0,0
2023-11,SG,0,0,0,71,43,0,1,0,0,503,0,0
2023-11,SO,0,0,0,37,4,0,4,1,0,50,0,0
2023-11,SS,0,0,0,370,62,0,36,0,0,642,0,0
2023-11,T,0,0,0,363,59,0,54,0,1,1099,0,0
2023-11,TE,0,0,0,42,6,0,9,0,0,80,0,1
2023-11,TF,0,0,0,372,137,0,73,1,0,1602,0,0
2023-11,TO,1,0,0,519,311,0,9,4,0,747,0,0
2023-11,V,0,1,0,1089,159,0,91,0,0,2939,0,0
2023-11,VA,1,0,0,218,28,0,39,1,0,484,0,0
2023-11,VI,0,0,0,166,30,0,7,0,0,410,0,0
2023-11,Z,0,0,0,556,99,0,41,15,0,1137,2,0
2023-11,ZA,1,0,0,77,3,0,8,0,0,74,0,0
2023-12,A,0,0,0,1189,145,0,135,0,0,3033,0,0
2023-12,AB,0,0,0,187,39,0,16,0,0,355,0,0
2023-12,AL,0,0,0,452,14,0,0,0,0,417,0,0
2023-12,AV,0,0,0,27,17,0,0,0,0,67,0,0
2023-12,B,0,0,0,3229,845,0,359,6,2,10284,0,0
2023-12,BA,0,0,0,281,60,0,12,0,0,564,0,0
2023-12,BI,0,0,0,497,77,0,70,0,0,1171,0,0
2023-12,BU,0,0,0,191,34,0,20,0,0,341,0,0
2023-12,C,0,0,0,567,36,0,12,4,0,810,0,0
2023-12,CA,0,0,0,533,69,0,74,0,0,1648,0,0
2023-12,CC,0,0,0,109,6,0,14,1,0,153,0,0
2023-12,CE,0,0,0,20,7,0,0,0,0,140,0,0
2023-12,CO,0,0,0,643,111,0,14,0,0,1216,0,0
2023-12,CR,0,0,0,182,14,0,16,0,0,261,0,0
2023-12,CS,1,0,0,291,35,0,20,0,0,624,0,0
2023-12,CU,0,0,0,76,4,0,0,0,0,32,0,0
2023-12,GC,0,0,0,609,311,0,157,0,0,3019,0,0
2023-12,GI,0,1,0,366,41,0,57,0,0,962,0,0
2023-12,GR,0,0,0,497,50,0,2,0,0,803,0,0
2023-12,GU,0,0,0,91,29,0,0,0,0,350,0,0
2023-12,H,0,0,0,176,16,0,1,0,0,487,0,0
2023-12,HU,0,0,0,203,11,0,17,0,0,213,0,0
2023-12,IB,0,0,0,434,131,0,74,2,0,1840,0,0
2023-12,J,0,0,0,456,31,0,145,1,0,543,0,0
2023-12,L,0,0,0,340,44,0,20,0,0,430,0,0
2023-12,LE,0,0,0,189,15,0,29,0,0,330,0,0
2023-12,LO,0,0,0,144,20,0,14,3,2,234,0,0
2023-12,LU,0,0,0,229,28,0,70,0,0,317,0,0
2023-12,M,0,0,0,13312,4089,0,972,89,0,25275,0,0
2023-12,MA,1,0,0,959,147,0,91,1,0,2287,0,0
2023-12,ML,0,0,0,30,4,0,0,0,0,121,0,0
2023-12,MU,1,0,0,1461,94,0,4,0,0,1497,0,0
2023-12,O,0,0,0,527,44,0,61,0,0,796,0,0
2023-12,OU,0,0,0,183,14,0,6,1,0,222,0,0
2023-12,P,0,0,0,102,9,0,5,0,0,77,0,0
2023-12,PO,0,0,0,405,52,0,28,3,0,664,0,0
2023-12,S,0,0,0,330,50,0,55,0,0,806,0,0
2023-12,SA,0,0,0,165,14,0,34,8,0,542,0,0
2023-12,SE,0,0,0,877,106,0,179,0,0,1678,0,0
2023-12,SG,0,0,0,79,44,0,1,0,0,468,0,0
2023-12,SO,0,0,0,37,2,0,6,0,0,40,0,0
2023-12,SS,0,0,0,350,90,0,32,0,4,687,0,0
2023-12,T,0,0,0,322,52,0,38,0,0,998,3,1
2023-12,TE,0,0,0,52,5,0,8,0,0,88,0,0
2023-12,TF,0,0,0,444,174,0,54,0,0,1636,0,0
2023-12,TO,0,0,0,589,179,0,13,3,0,660,0,0
2023-12,V,0,1,0,966,181,0,85,5,0,2968,0,0
2023-12,VA,0,0,0,163,24,0,48,0,0,368,0,0
2023-12,VI,0,0,0,187,28,0,17,0,0,345,0,0
2023-12,Z,0,0,0,571,125,0,29,33,0,1257,0,0
2023-12,ZA,1,0,0,89,5,0,8,0,0,88,0,0
2024-01,A,0,0,0,1268,138,0,154,0,0,3299,0,0
2024-01,AB,0,0,0,266,8,0,21,0,0,311,0,0
2024-01,AL,0,1,0,368,21,0,0,0,0,407,0,1
2024-01,AV,0,0,0,34,10,0,0,0,0,62,0,0
2024-01,B,0,0,0,3054,589,0,273,10,0,9230,0,0
2024-01,BA,0,0,0,357,47,0,11,0,0,560,0,0
2024-01,BI,0,0,0,369,48,0,52,1,0,1069,0,0
2024-01,BU,0,0,0,179,23,0,21,0,0,362,0,0
2024-01,C,0,0,0,679,34,0,25,2,0,838,0,0
2024-01,CA,0,0,0,519,36,0,10,0,0,1494,0,0
2024-01,CC,0,0,0,112,11,0,18,0,0,213,0,0
2024-01,CE,0,0,0,24,3,0,2,0,0,150,0,0
2024-01,CO,0,0,0,654,96,0,20,0,0,1401,0,0
2024-01,CR,0,0,0,231,9,0,17,0,0,246,0,0
2024-01,CS,0,0,0,277,28,0,35,0,0,412,0,0
2024-01,CU,0,0,0,93,1,0,0,0,0,38,0,0
2024-01,GC,0,0,0,623,143,0,119,0,0,2353,0,0
2024-01,GI,0,1,0,394,51,0,51,1,0,1010,0,0
2024-01,GR,0,0,0,635,52,0,1,0,0,955,0,0
2024-01,GU,0,0,0,69,16,0,0,0,0,309,0,0
2024-01,H,0,0,0,163,15,0,1,0,0,520,0,1
2024-01,HU,0,0,0,173,12,0,15,0,0,226,0,0
2024-01,IB,0,0,0,429,106,0,47,0,1,1739,0,0
2024-01,J,0,0,0,439,55,0,70,0,0,497,0,0
2024-01,L,0,0,0,395,20,0,18,1,0,395,0,0
2024-01,LE,0,0,0,188,16,0,18,0,0,352,0,0
2024-01,LO,0,0,0,163,10,0,14,0,1,232,0,0
2024-01,LU,0,0,0,302,10,0,81,0,0,285,0,0
2024-01,M,1,0,0,11887,2358,0,930,70,1,22679,1,0
2024-01,MA,1,0,0,937,107,0,158,0,0,2703,0,0
2024-01,ML,0,0,0,52,4,0,1,0,0,114,0,0
2024-01,MU,0,0,0,1562,76,0,3,0,1,1520,0,0
2024-01,O,0,0,0,434,32,0,49,0,0,688,0,0
2024-01,OU,0,0,0,222,11,0,24,0,0,220,0,0
2024-01,P,0,0,0,72,1,0,9,0,0,72,0,0
2024-01,PO,0,0,0,389,32,0,44,4,0,707,0,0
2024-01,S,0,0,0,293,44,0,37,0,0,789,0,0
2024-01,SA,0,0,0,204,19,0,22,0,0,594,0,0
2024-01,SC,0,0,0,15,0,0,0,0,0,4,0,0
2024-01,SE,1,0,0,808,59,0,145,1,0,1794,0,0
2024-01,SG,0,0,0,96,39,0,0,0,0,607,0,0
2024-01,SO,0,0,0,66,2,0,4,0,0,52,0,0
2024-01,SS,0,0,0,348,41,0,26,0,0,697,0,0
2024-01,T,0,0,0,350,48,0,46,0,0,927,0,0
2024-01,TE,0,0,0,64,3,0,4,0,0,76,0,0
2024-01,TF,0,0,0,457,111,0,66,1,0,1634,0,0
2024-01,TO,0,0,0,467,104,0,13,2,0,791,0,0
2024-01,V,0,0,0,999,140,0,82,6,2,2664,0,0
2024-01,VA,0,0,0,206,19,0,37,1,0,436,0,0
2024-01,VI,0,0,0,162,20,0,13,0,0,317,0,0
2024-01,Z,0,0,0,609,61,0,23,5,0,1000,0,0
2024-01,ZA,0,0,0,89,3,0,10,0,0,65,0,0
2024-02,A,0,0,0,1524,144,0,137,3,0,5023,0,0
2024-02,AB,0,0,0,290,14,0,17,0,0,372,0,0
2024-02,AL,0,0,0,437,13,0,0,0,0,478,0,0
2024-02,AV,0,0,0,32,4,0,0,0,0,84,0,0
2024-02,B,1,0,0,3148,823,0,220,18,0,10386,0,0
2024-02,BA,0,0,0,369,42,0,9,0,0,590,0,0
2024-02,BI,0,0,0,430,62,0,60,0,0,1213,0,0
2024-02,BU,0,0,0,223,30,0,16,0,0,345,0,0
2024-02,C,0,0,0,617,30,0,19,4,0,868,0,0
2024-02,CA,0,0,0,433,47,0,14,0,1,1571,0,0
2024-02,CC,0,0,0,113,5,0,7,0,0,204,0,0
2024-02,CE,0,0,0,36,1,0,1,0,0,135,0,0
2024-02,CO,0,0,0,665,80,0,16,0,0,1516,0,0
2024-02,CR,1,0,0,167,10,0,12,0,0,337,0,0
2024-02,CS,0,0,0,436,36,0,24,0,0,641,0,0
2024-02,CU,0,0,0,98,1,0,0,0,0,49,0,0
2024-02,GC,0,0,0,632,197,0,69,0,0,2700,1,0
